Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:13:15,4054578, Ketinggian (Altitude) : 1961.41, Kemiringan (pitch) : 9.29, Kemiringan (roll) : -0.12
2026-05-21 10:13:16,4055582, Ketinggian (Altitude) : 1961.23, Kemiringan (pitch) : 6.13, Kemiringan (roll) : 4.19
2026-05-21 10:13:17,4056586, Ketinggian (Altitude) : 1961.09, Kemiringan (pitch) : 8.56, Kemiringan (roll) : -0.35
2026-05-21 10:13:18,4057590, Ketinggian (Altitude) : 1960.93, Kemiringan (pitch) : 0.39, Kemiringan (roll) : -12.08
2026-05-21 10:13:19,4058594, Ketinggian (Altitude) : 1960.76, Kemiringan (pitch) : -10.11, Kemiringan (roll) : -9.83
2026-05-21 10:13:20,4059598, Ketinggian (Altitude) : 1960.67, Kemiringan (pitch) : 9.52, Kemiringan (roll) : -19.81
2026-05-21 10:13:21,4060602, Ketinggian (Altitude) : 1960.56, Kemiringan (pitch) : -13.51, Kemiringan (roll) : -1.91
2026-05-21 10:13:22,4061606, Ketinggian (Altitude) : 1960.42, Kemiringan (pitch) : -1.82, Kemiringan (roll) : -14.91
2026-05-21 10:13:23,4062610, Ketinggian (Altitude) : 1960.29, Kemiringan (pitch) : 13.40, Kemiringan (roll) : -6.01
2026-05-21 10:13:24,4063614, Ketinggian (Altitude) : 1960.17, Kemiringan (pitch) : 1.03, Kemiringan (roll) : -6.72
2026-05-21 10:13:25,4064618, Ketinggian (Altitude) : 1960.06, Kemiringan (pitch) : -1.48, Kemiringan (roll) : -16.37
2026-05-21 10:13:26,4065622, Ketinggian (Altitude) : 1959.97, Kemiringan (pitch) : 4.98, Kemiringan (roll) : -9.75
2026-05-21 10:13:27,4066626, Ketinggian (Altitude) : 1959.91, Kemiringan (pitch) : -5.31, Kemiringan (roll) : 7.09
2026-05-21 10:13:28,4067630, Ketinggian (Altitude) : 1959.86, Kemiringan (pitch) : 2.34, Kemiringan (roll) : -13.35
2026-05-21 10:13:29,4068634, Ketinggian (Altitude) : 1959.77, Kemiringan (pitch) : 10.67, Kemiringan (roll) : -3.90
2026-05-21 10:13:30,4069638, Ketinggian (Altitude) : 1959.74, Kemiringan (pitch) : 3.09, Kemiringan (roll) : -5.69
2026-05-21 10:13:31,4070642, Ketinggian (Altitude) : 1959.71, Kemiringan (pitch) : -13.07, Kemiringan (roll) : -7.39
2026-05-21 10:13:32,4071646, Ketinggian (Altitude) : 1959.68, Kemiringan (pitch) : -3.18, Kemiringan (roll) : -21.23
2026-05-21 10:13:33,4072650, Ketinggian (Altitude) : 1959.68, Kemiringan (pitch) : 4.53, Kemiringan (roll) : -10.12
