Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:52:10,6389882, Ketinggian (Altitude) : 2021.94, Kemiringan (pitch) : -10.82, Kemiringan (roll) : 14.40
2026-05-21 10:52:11,6390886, Ketinggian (Altitude) : 2021.91, Kemiringan (pitch) : -10.65, Kemiringan (roll) : 17.17
2026-05-21 10:52:12,6391890, Ketinggian (Altitude) : 2021.91, Kemiringan (pitch) : -8.41, Kemiringan (roll) : 15.83
2026-05-21 10:52:13,6392894, Ketinggian (Altitude) : 2021.86, Kemiringan (pitch) : -8.95, Kemiringan (roll) : 16.57
2026-05-21 10:52:14,6393898, Ketinggian (Altitude) : 2021.84, Kemiringan (pitch) : -7.95, Kemiringan (roll) : 16.82
2026-05-21 10:52:15,6394902, Ketinggian (Altitude) : 2021.81, Kemiringan (pitch) : -6.09, Kemiringan (roll) : 16.27
2026-05-21 10:52:16,6395906, Ketinggian (Altitude) : 2021.78, Kemiringan (pitch) : -6.16, Kemiringan (roll) : 17.56
2026-05-21 10:52:17,6396910, Ketinggian (Altitude) : 2021.75, Kemiringan (pitch) : -5.30, Kemiringan (roll) : 18.03
2026-05-21 10:52:18,6397914, Ketinggian (Altitude) : 2021.75, Kemiringan (pitch) : -7.24, Kemiringan (roll) : 18.57
2026-05-21 10:52:19,6398918, Ketinggian (Altitude) : 2021.72, Kemiringan (pitch) : -4.21, Kemiringan (roll) : 21.35
2026-05-21 10:52:20,6399922, Ketinggian (Altitude) : 2021.66, Kemiringan (pitch) : -4.72, Kemiringan (roll) : 22.42
2026-05-21 10:52:21,6400926, Ketinggian (Altitude) : 2021.61, Kemiringan (pitch) : -5.12, Kemiringan (roll) : 21.33
2026-05-21 10:52:22,6401930, Ketinggian (Altitude) : 2021.60, Kemiringan (pitch) : -5.96, Kemiringan (roll) : 21.77
2026-05-21 10:52:23,6402934, Ketinggian (Altitude) : 2021.56, Kemiringan (pitch) : -4.02, Kemiringan (roll) : 22.61
2026-05-21 10:52:24,6403938, Ketinggian (Altitude) : 2021.55, Kemiringan (pitch) : -4.23, Kemiringan (roll) : 20.91
2026-05-21 10:52:25,6404942, Ketinggian (Altitude) : 2021.52, Kemiringan (pitch) : -4.64, Kemiringan (roll) : 23.31
2026-05-21 10:52:26,6405946, Ketinggian (Altitude) : 2021.46, Kemiringan (pitch) : -3.30, Kemiringan (roll) : 21.97
2026-05-21 10:52:27,6406950, Ketinggian (Altitude) : 2021.43, Kemiringan (pitch) : -4.01, Kemiringan (roll) : 25.40
2026-05-21 10:52:28,6407954, Ketinggian (Altitude) : 2021.40, Kemiringan (pitch) : -4.70, Kemiringan (roll) : 25.38
2026-05-21 10:52:29,6408958, Ketinggian (Altitude) : 2021.35, Kemiringan (pitch) : -4.52, Kemiringan (roll) : 26.07
2026-05-21 10:52:30,6409962, Ketinggian (Altitude) : 2021.32, Kemiringan (pitch) : -3.30, Kemiringan (roll) : 26.00
2026-05-21 10:52:31,6410966, Ketinggian (Altitude) : 2021.26, Kemiringan (pitch) : -3.29, Kemiringan (roll) : 25.27
2026-05-21 10:52:32,6411970, Ketinggian (Altitude) : 2021.23, Kemiringan (pitch) : -1.18, Kemiringan (roll) : 27.84
2026-05-21 10:52:33,6412974, Ketinggian (Altitude) : 2021.17, Kemiringan (pitch) : -2.26, Kemiringan (roll) : 28.96
2026-05-21 10:52:34,6413978, Ketinggian (Altitude) : 2021.14, Kemiringan (pitch) : -1.16, Kemiringan (roll) : 28.20
2026-05-21 10:52:35,6414982, Ketinggian (Altitude) : 2021.09, Kemiringan (pitch) : 0.23, Kemiringan (roll) : 28.58
2026-05-21 10:52:36,6415986, Ketinggian (Altitude) : 2021.06, Kemiringan (pitch) : 0.62, Kemiringan (roll) : 29.77
2026-05-21 10:52:38,6416990, Ketinggian (Altitude) : 2021.02, Kemiringan (pitch) : 0.21, Kemiringan (roll) : 30.49
2026-05-21 10:52:39,6417994, Ketinggian (Altitude) : 2020.94, Kemiringan (pitch) : 0.58, Kemiringan (roll) : 30.02
2026-05-21 10:52:40,6418998, Ketinggian (Altitude) : 2020.91, Kemiringan (pitch) : 0.62, Kemiringan (roll) : 30.80
2026-05-21 10:52:41,6420002, Ketinggian (Altitude) : 2020.86, Kemiringan (pitch) : 0.05, Kemiringan (roll) : 27.96
2026-05-21 10:52:42,6421006, Ketinggian (Altitude) : 2020.78, Kemiringan (pitch) : 0.23, Kemiringan (roll) : 32.42
2026-05-21 10:52:43,6422010, Ketinggian (Altitude) : 2020.73, Kemiringan (pitch) : 2.95, Kemiringan (roll) : 31.19
2026-05-21 10:52:44,6423014, Ketinggian (Altitude) : 2020.67, Kemiringan (pitch) : 3.36, Kemiringan (roll) : 25.60
2026-05-21 10:52:45,6424018, Ketinggian (Altitude) : 2020.61, Kemiringan (pitch) : 4.43, Kemiringan (roll) : 34.47
2026-05-21 10:52:46,6425022, Ketinggian (Altitude) : 2020.61, Kemiringan (pitch) : 1.33, Kemiringan (roll) : 25.45
2026-05-21 10:52:47,6426026, Ketinggian (Altitude) : 2020.55, Kemiringan (pitch) : -2.07, Kemiringan (roll) : 30.25
2026-05-21 10:52:48,6427030, Ketinggian (Altitude) : 2020.48, Kemiringan (pitch) : 2.22, Kemiringan (roll) : 27.20
2026-05-21 10:52:49,6428034, Ketinggian (Altitude) : 2020.45, Kemiringan (pitch) : 1.91, Kemiringan (roll) : 27.94
2026-05-21 10:52:50,6429038, Ketinggian (Altitude) : 2020.39, Kemiringan (pitch) : 1.97, Kemiringan (roll) : 28.84
2026-05-21 10:52:51,6430042, Ketinggian (Altitude) : 2020.36, Kemiringan (pitch) : 2.69, Kemiringan (roll) : 27.45
2026-05-21 10:52:52,6431046, Ketinggian (Altitude) : 2020.32, Kemiringan (pitch) : 2.86, Kemiringan (roll) : 28.21
