Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 11:00:56,6915978, Ketinggian (Altitude) : 1985.44, Kemiringan (pitch) : 5.09, Kemiringan (roll) : 1.27
2026-05-21 11:00:57,6916982, Ketinggian (Altitude) : 1985.14, Kemiringan (pitch) : 11.70, Kemiringan (roll) : -6.04
2026-05-21 11:00:58,6917986, Ketinggian (Altitude) : 1984.85, Kemiringan (pitch) : -1.03, Kemiringan (roll) : -11.63
2026-05-21 11:01:00,6918990, Ketinggian (Altitude) : 1984.70, Kemiringan (pitch) : 3.40, Kemiringan (roll) : 6.04
2026-05-21 11:01:01,6919994, Ketinggian (Altitude) : 1984.40, Kemiringan (pitch) : 11.08, Kemiringan (roll) : -5.11
2026-05-21 11:01:02,6920998, Ketinggian (Altitude) : 1984.11, Kemiringan (pitch) : 20.43, Kemiringan (roll) : -1.02
2026-05-21 11:01:03,6922002, Ketinggian (Altitude) : 1983.83, Kemiringan (pitch) : 15.40, Kemiringan (roll) : -17.00
2026-05-21 11:01:04,6923006, Ketinggian (Altitude) : 1983.54, Kemiringan (pitch) : 1.13, Kemiringan (roll) : -2.71
2026-05-21 11:01:05,6924010, Ketinggian (Altitude) : 1983.25, Kemiringan (pitch) : -0.03, Kemiringan (roll) : -5.36
2026-05-21 11:01:06,6925014, Ketinggian (Altitude) : 1983.00, Kemiringan (pitch) : 4.10, Kemiringan (roll) : 9.87
2026-05-21 11:01:07,6926018, Ketinggian (Altitude) : 1982.71, Kemiringan (pitch) : 8.63, Kemiringan (roll) : 4.19
2026-05-21 11:01:08,6927022, Ketinggian (Altitude) : 1982.45, Kemiringan (pitch) : 1.30, Kemiringan (roll) : 14.10
2026-05-21 11:01:09,6928026, Ketinggian (Altitude) : 1982.20, Kemiringan (pitch) : -3.24, Kemiringan (roll) : 2.50
2026-05-21 11:01:10,6929030, Ketinggian (Altitude) : 1981.94, Kemiringan (pitch) : 24.00, Kemiringan (roll) : 18.53
2026-05-21 11:01:11,6930034, Ketinggian (Altitude) : 1981.71, Kemiringan (pitch) : 5.43, Kemiringan (roll) : 4.85
2026-05-21 11:01:12,6931038, Ketinggian (Altitude) : 1981.46, Kemiringan (pitch) : 2.78, Kemiringan (roll) : 1.73
2026-05-21 11:01:13,6932042, Ketinggian (Altitude) : 1981.26, Kemiringan (pitch) : -1.73, Kemiringan (roll) : -0.33
2026-05-21 11:01:14,6933046, Ketinggian (Altitude) : 1981.13, Kemiringan (pitch) : 5.03, Kemiringan (roll) : 10.17
2026-05-21 11:01:15,6934050, Ketinggian (Altitude) : 1980.96, Kemiringan (pitch) : 0.68, Kemiringan (roll) : 12.08
2026-05-21 11:01:16,6935054, Ketinggian (Altitude) : 1980.80, Kemiringan (pitch) : -1.87, Kemiringan (roll) : 2.92
