Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:56:09,6628834, Ketinggian (Altitude) : 2012.01, Kemiringan (pitch) : -23.77, Kemiringan (roll) : 11.26
2026-05-21 10:56:10,6629838, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -12.09, Kemiringan (roll) : 7.58
2026-05-21 10:56:11,6630842, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -1.85, Kemiringan (roll) : 0.70
2026-05-21 10:56:12,6631846, Ketinggian (Altitude) : 2012.04, Kemiringan (pitch) : -25.64, Kemiringan (roll) : 3.79
2026-05-21 10:56:13,6632850, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : -26.39, Kemiringan (roll) : 11.65
2026-05-21 10:56:14,6633854, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : -5.14, Kemiringan (roll) : -10.54
2026-05-21 10:56:15,6634858, Ketinggian (Altitude) : 2012.07, Kemiringan (pitch) : -26.01, Kemiringan (roll) : 19.13
2026-05-21 10:56:16,6635862, Ketinggian (Altitude) : 2012.10, Kemiringan (pitch) : -10.59, Kemiringan (roll) : 4.29
2026-05-21 10:56:17,6636866, Ketinggian (Altitude) : 2012.12, Kemiringan (pitch) : -16.24, Kemiringan (roll) : 10.49
2026-05-21 10:56:18,6637870, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : 19.20, Kemiringan (roll) : 16.42
2026-05-21 10:56:19,6638874, Ketinggian (Altitude) : 2012.14, Kemiringan (pitch) : -4.07, Kemiringan (roll) : 14.54
2026-05-21 10:56:20,6639878, Ketinggian (Altitude) : 2012.16, Kemiringan (pitch) : 4.04, Kemiringan (roll) : 6.27
2026-05-21 10:56:21,6640882, Ketinggian (Altitude) : 2012.16, Kemiringan (pitch) : 9.38, Kemiringan (roll) : 11.75
2026-05-21 10:56:22,6641886, Ketinggian (Altitude) : 2012.20, Kemiringan (pitch) : 14.37, Kemiringan (roll) : 14.62
2026-05-21 10:56:23,6642890, Ketinggian (Altitude) : 2012.20, Kemiringan (pitch) : 3.37, Kemiringan (roll) : 9.48
2026-05-21 10:56:24,6643894, Ketinggian (Altitude) : 2012.23, Kemiringan (pitch) : 1.05, Kemiringan (roll) : 13.30
2026-05-21 10:56:25,6644898, Ketinggian (Altitude) : 2012.21, Kemiringan (pitch) : 1.00, Kemiringan (roll) : 2.32
2026-05-21 10:56:26,6645902, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : -5.70, Kemiringan (roll) : 6.65
2026-05-21 10:56:27,6646906, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 7.98, Kemiringan (roll) : -2.70
2026-05-21 10:56:28,6647910, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 0.96, Kemiringan (roll) : 19.34
2026-05-21 10:56:29,6648914, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 7.70, Kemiringan (roll) : 22.75
2026-05-21 10:56:30,6649918, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : -9.26, Kemiringan (roll) : 27.29
2026-05-21 10:56:31,6650922, Ketinggian (Altitude) : 2012.23, Kemiringan (pitch) : 0.07, Kemiringan (roll) : 24.32
2026-05-21 10:56:32,6651926, Ketinggian (Altitude) : 2012.27, Kemiringan (pitch) : 8.46, Kemiringan (roll) : 18.06
2026-05-21 10:56:33,6652930, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 5.05, Kemiringan (roll) : -4.58
2026-05-21 10:56:34,6653934, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : -4.84, Kemiringan (roll) : 4.10
2026-05-21 10:56:35,6654938, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 9.94, Kemiringan (roll) : 1.68
2026-05-21 10:56:36,6655942, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : -0.59, Kemiringan (roll) : -8.86
2026-05-21 10:56:37,6656946, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 10.79, Kemiringan (roll) : -6.32
2026-05-21 10:56:38,6657950, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 8.38, Kemiringan (roll) : 0.92
2026-05-21 10:56:39,6658954, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : -10.62, Kemiringan (roll) : -1.68
2026-05-21 10:56:40,6659958, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : -17.93, Kemiringan (roll) : 16.49
2026-05-21 10:56:41,6660962, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 15.19, Kemiringan (roll) : -5.15
2026-05-21 10:56:42,6661966, Ketinggian (Altitude) : 2012.25, Kemiringan (pitch) : 1.79, Kemiringan (roll) : 2.20
2026-05-21 10:56:43,6662970, Ketinggian (Altitude) : 2012.26, Kemiringan (pitch) : 3.02, Kemiringan (roll) : 7.31
