Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:32:18,5197130, Ketinggian (Altitude) : 1981.43, Kemiringan (pitch) : -2.76, Kemiringan (roll) : 42.52
2026-05-21 10:32:19,5198134, Ketinggian (Altitude) : 1981.40, Kemiringan (pitch) : -11.73, Kemiringan (roll) : 16.31
2026-05-21 10:32:20,5199138, Ketinggian (Altitude) : 1981.41, Kemiringan (pitch) : -13.27, Kemiringan (roll) : 11.21
2026-05-21 10:32:21,5200142, Ketinggian (Altitude) : 1981.41, Kemiringan (pitch) : -0.02, Kemiringan (roll) : 21.80
2026-05-21 10:32:22,5201146, Ketinggian (Altitude) : 1981.39, Kemiringan (pitch) : 5.31, Kemiringan (roll) : -15.32
2026-05-21 10:32:23,5202150, Ketinggian (Altitude) : 1981.39, Kemiringan (pitch) : -12.80, Kemiringan (roll) : 13.78
2026-05-21 10:32:24,5203154, Ketinggian (Altitude) : 1981.39, Kemiringan (pitch) : -4.56, Kemiringan (roll) : 26.07
2026-05-21 10:32:25,5204158, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : -5.02, Kemiringan (roll) : 12.82
2026-05-21 10:32:26,5205162, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : 17.62, Kemiringan (roll) : 53.88
2026-05-21 10:32:27,5206166, Ketinggian (Altitude) : 1981.39, Kemiringan (pitch) : 11.18, Kemiringan (roll) : 53.14
2026-05-21 10:32:28,5207170, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : 8.52, Kemiringan (roll) : 60.93
2026-05-21 10:32:29,5208174, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : 16.52, Kemiringan (roll) : 76.37
2026-05-21 10:32:30,5209178, Ketinggian (Altitude) : 1981.37, Kemiringan (pitch) : 4.37, Kemiringan (roll) : 36.12
2026-05-21 10:32:31,5210182, Ketinggian (Altitude) : 1981.40, Kemiringan (pitch) : 9.69, Kemiringan (roll) : 14.88
2026-05-21 10:32:32,5211186, Ketinggian (Altitude) : 1981.43, Kemiringan (pitch) : 7.92, Kemiringan (roll) : 17.23
