Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:02:29,3408002, Ketinggian (Altitude) : 1980.64, Kemiringan (pitch) : -5.85, Kemiringan (roll) : 1.05
2026-05-21 10:02:30,3409006, Ketinggian (Altitude) : 1980.73, Kemiringan (pitch) : -5.26, Kemiringan (roll) : -11.91
2026-05-21 10:02:31,3410010, Ketinggian (Altitude) : 1980.81, Kemiringan (pitch) : -2.97, Kemiringan (roll) : -2.16
2026-05-21 10:02:32,3411014, Ketinggian (Altitude) : 1980.90, Kemiringan (pitch) : -1.07, Kemiringan (roll) : 2.50
2026-05-21 10:02:33,3412018, Ketinggian (Altitude) : 1980.95, Kemiringan (pitch) : -5.59, Kemiringan (roll) : 3.95
2026-05-21 10:02:34,3413022, Ketinggian (Altitude) : 1981.04, Kemiringan (pitch) : 0.64, Kemiringan (roll) : 8.00
2026-05-21 10:02:35,3414026, Ketinggian (Altitude) : 1981.13, Kemiringan (pitch) : -16.23, Kemiringan (roll) : 2.81
2026-05-21 10:02:36,3415030, Ketinggian (Altitude) : 1981.16, Kemiringan (pitch) : -5.80, Kemiringan (roll) : 3.29
2026-05-21 10:02:37,3416034, Ketinggian (Altitude) : 1981.21, Kemiringan (pitch) : 9.60, Kemiringan (roll) : 2.45
2026-05-21 10:02:38,3417038, Ketinggian (Altitude) : 1981.30, Kemiringan (pitch) : 2.90, Kemiringan (roll) : -3.72
2026-05-21 10:02:39,3418042, Ketinggian (Altitude) : 1981.36, Kemiringan (pitch) : -3.67, Kemiringan (roll) : -0.05
2026-05-21 10:02:40,3419046, Ketinggian (Altitude) : 1981.41, Kemiringan (pitch) : -18.12, Kemiringan (roll) : 5.20
2026-05-21 10:02:41,3420050, Ketinggian (Altitude) : 1981.47, Kemiringan (pitch) : -1.41, Kemiringan (roll) : -0.30
2026-05-21 10:02:42,3421054, Ketinggian (Altitude) : 1981.53, Kemiringan (pitch) : 0.14, Kemiringan (roll) : -3.95
2026-05-21 10:02:43,3422058, Ketinggian (Altitude) : 1981.60, Kemiringan (pitch) : -6.38, Kemiringan (roll) : 1.09
2026-05-21 10:02:44,3423062, Ketinggian (Altitude) : 1981.64, Kemiringan (pitch) : -2.53, Kemiringan (roll) : 4.51
2026-05-21 10:02:45,3424066, Ketinggian (Altitude) : 1981.70, Kemiringan (pitch) : -11.61, Kemiringan (roll) : -3.28
2026-05-21 10:02:46,3425070, Ketinggian (Altitude) : 1981.73, Kemiringan (pitch) : -9.46, Kemiringan (roll) : -5.36
2026-05-21 10:02:47,3426074, Ketinggian (Altitude) : 1981.79, Kemiringan (pitch) : -13.70, Kemiringan (roll) : -3.60
2026-05-21 10:02:48,3427078, Ketinggian (Altitude) : 1981.82, Kemiringan (pitch) : -4.75, Kemiringan (roll) : 5.34
2026-05-21 10:02:49,3428082, Ketinggian (Altitude) : 1981.85, Kemiringan (pitch) : 7.19, Kemiringan (roll) : -1.28
2026-05-21 10:02:50,3429086, Ketinggian (Altitude) : 1981.85, Kemiringan (pitch) : 4.74, Kemiringan (roll) : -12.78
2026-05-21 10:02:51,3430090, Ketinggian (Altitude) : 1981.87, Kemiringan (pitch) : -16.71, Kemiringan (roll) : 7.35
2026-05-21 10:02:52,3431094, Ketinggian (Altitude) : 1981.90, Kemiringan (pitch) : 1.40, Kemiringan (roll) : 2.86
2026-05-21 10:02:53,3432098, Ketinggian (Altitude) : 1981.95, Kemiringan (pitch) : -1.10, Kemiringan (roll) : 3.02
2026-05-21 10:02:54,3433102, Ketinggian (Altitude) : 1981.95, Kemiringan (pitch) : 0.89, Kemiringan (roll) : 1.74
2026-05-21 10:02:55,3434106, Ketinggian (Altitude) : 1981.97, Kemiringan (pitch) : -7.84, Kemiringan (roll) : 10.44
2026-05-21 10:02:56,3435110, Ketinggian (Altitude) : 1982.00, Kemiringan (pitch) : -8.59, Kemiringan (roll) : 9.15
2026-05-21 10:02:57,3436114, Ketinggian (Altitude) : 1982.03, Kemiringan (pitch) : -10.98, Kemiringan (roll) : -5.59
2026-05-21 10:02:58,3437118, Ketinggian (Altitude) : 1982.03, Kemiringan (pitch) : -5.77, Kemiringan (roll) : -5.01
2026-05-21 10:02:59,3438122, Ketinggian (Altitude) : 1982.03, Kemiringan (pitch) : 4.24, Kemiringan (roll) : 3.04
2026-05-21 10:03:00,3439126, Ketinggian (Altitude) : 1982.06, Kemiringan (pitch) : 10.32, Kemiringan (roll) : -0.21
2026-05-21 10:03:01,3440130, Ketinggian (Altitude) : 1982.06, Kemiringan (pitch) : 6.01, Kemiringan (roll) : -7.79
2026-05-21 10:03:02,3441134, Ketinggian (Altitude) : 1982.09, Kemiringan (pitch) : 19.20, Kemiringan (roll) : -12.56
2026-05-21 10:03:03,3442138, Ketinggian (Altitude) : 1982.09, Kemiringan (pitch) : 1.62, Kemiringan (roll) : -8.94
2026-05-21 10:03:04,3443142, Ketinggian (Altitude) : 1982.12, Kemiringan (pitch) : -0.66, Kemiringan (roll) : -5.16
2026-05-21 10:03:05,3444146, Ketinggian (Altitude) : 1982.12, Kemiringan (pitch) : 11.66, Kemiringan (roll) : -7.32
2026-05-21 10:03:06,3445150, Ketinggian (Altitude) : 1982.15, Kemiringan (pitch) : 15.65, Kemiringan (roll) : -4.51
2026-05-21 10:03:07,3446154, Ketinggian (Altitude) : 1982.17, Kemiringan (pitch) : 6.07, Kemiringan (roll) : 6.59
2026-05-21 10:03:08,3447158, Ketinggian (Altitude) : 1982.19, Kemiringan (pitch) : 7.88, Kemiringan (roll) : 2.90
2026-05-21 10:03:09,3448162, Ketinggian (Altitude) : 1982.22, Kemiringan (pitch) : -0.41, Kemiringan (roll) : 8.96
2026-05-21 10:03:10,3449166, Ketinggian (Altitude) : 1982.25, Kemiringan (pitch) : 2.39, Kemiringan (roll) : -2.96
2026-05-21 10:03:11,3450170, Ketinggian (Altitude) : 1982.28, Kemiringan (pitch) : -0.04, Kemiringan (roll) : -10.90
